image_id,relative_path,label,split,group_id,group_source,file_extension,width,height,channels
img_e620860994b58e7f,Fräszustand Viertel/_DSC1817_q2.JPG,Fräszustand Viertel,train,DSC1817,quarter_suffix_removed,.jpg,1824,1824,3
img_10b7ff8d07357e1c,Fräszustand Viertel/_DSC1817_q3.JPG,Fräszustand Viertel,train,DSC1817,quarter_suffix_removed,.jpg,1824,1824,3
img_435fa9dee0e7eca7,Fräszustand Viertel/_DSC1817_q4.JPG,Fräszustand Viertel,train,DSC1817,quarter_suffix_removed,.jpg,1824,1824,3
img_680ddb3082761c85,Fräszustand Viertel/_DSC1818_q1.JPG,Fräszustand Viertel,val,DSC1818,quarter_suffix_removed,.jpg,1824,1824,3
img_56bccb7c53f6c687,Fräszustand Viertel/_DSC1818_q2.JPG,Fräszustand Viertel,val,DSC1818,quarter_suffix_removed,.jpg,1824,1824,3
img_0489f085ec260034,Fräszustand Viertel/_DSC1818_q3.JPG,Fräszustand Viertel,val,DSC1818,quarter_suffix_removed,.jpg,1824,1824,3
img_721dba4bfab546b5,Fräszustand Viertel/_DSC1818_q4.JPG,Fräszustand Viertel,val,DSC1818,quarter_suffix_removed,.jpg,1824,1824,3
img_041f927ebb457669,Fräszustand Viertel/_DSC1820_q1.JPG,Fräszustand Viertel,val,DSC1820,quarter_suffix_removed,.jpg,1824,1824,3
img_7556651403284936,Fräszustand Viertel/_DSC1820_q2.JPG,Fräszustand Viertel,val,DSC1820,quarter_suffix_removed,.jpg,1824,1824,3
img_8b89b7153cbf28ae,Fräszustand Viertel/_DSC1820_q3.JPG,Fräszustand Viertel,val,DSC1820,quarter_suffix_removed,.jpg,1824,1824,3
img_5922c333a10c1fe6,Fräszustand Viertel/_DSC1821_q1.JPG,Fräszustand Viertel,test,DSC1821,quarter_suffix_removed,.jpg,1824,1824,3
img_2f4b452aa7acf3e5,Fräszustand Viertel/_DSC1821_q2.JPG,Fräszustand Viertel,test,DSC1821,quarter_suffix_removed,.jpg,1824,1824,3
img_8143273627ed8372,Fräszustand Viertel/_DSC1821_q4.JPG,Fräszustand Viertel,test,DSC1821,quarter_suffix_removed,.jpg,1824,1824,3
img_12945024514c5d62,Fräszustand Viertel/_DSC1822_q1.JPG,Fräszustand Viertel,train,DSC1822,quarter_suffix_removed,.jpg,1824,1824,3
img_d7495b5db5f0c59c,Fräszustand Viertel/_DSC1822_q2.JPG,Fräszustand Viertel,train,DSC1822,quarter_suffix_removed,.jpg,1824,1824,3
img_3ee7e0e69309e5bb,Fräszustand Viertel/_DSC1822_q3.JPG,Fräszustand Viertel,train,DSC1822,quarter_suffix_removed,.jpg,1824,1824,3
img_b71c5a378e14b899,Fräszustand Viertel/_DSC1822_q4.JPG,Fräszustand Viertel,train,DSC1822,quarter_suffix_removed,.jpg,1824,1824,3
img_64514bf180879b72,Fräszustand Viertel/_DSC1823_q3.JPG,Fräszustand Viertel,train,DSC1823,quarter_suffix_removed,.jpg,1824,1824,3
img_0414a90b7d49ffbe,Fräszustand Viertel/_DSC1823_q4.JPG,Fräszustand Viertel,train,DSC1823,quarter_suffix_removed,.jpg,1824,1824,3
img_53660b59e196244b,Fräszustand Viertel/_DSC1824_q1.JPG,Fräszustand Viertel,train,DSC1824,quarter_suffix_removed,.jpg,1824,1824,3
img_fa80e85dacfe3039,Fräszustand Viertel/_DSC1824_q2.JPG,Fräszustand Viertel,train,DSC1824,quarter_suffix_removed,.jpg,1824,1824,3
img_a67436b5284b06de,Fräszustand Viertel/_DSC1824_q3.JPG,Fräszustand Viertel,train,DSC1824,quarter_suffix_removed,.jpg,1824,1824,3
img_970ed3f11dab8adf,Fräszustand Viertel/_DSC1824_q4.JPG,Fräszustand Viertel,train,DSC1824,quarter_suffix_removed,.jpg,1824,1824,3
img_4030c9fdb52fe868,Fräszustand Viertel/_DSC1825_q2.JPG,Fräszustand Viertel,train,DSC1825,quarter_suffix_removed,.jpg,1824,1824,3
img_17851696dda78ab3,Fräszustand Viertel/_DSC1825_q3.JPG,Fräszustand Viertel,train,DSC1825,quarter_suffix_removed,.jpg,1824,1824,3
img_84b01ead09ca9c44,Fräszustand Viertel/_DSC1825_q4.JPG,Fräszustand Viertel,train,DSC1825,quarter_suffix_removed,.jpg,1824,1824,3
img_ee1d967dd31bcc54,Fräszustand Viertel/_DSC1826_q3.JPG,Fräszustand Viertel,train,DSC1826,quarter_suffix_removed,.jpg,1824,1824,3
img_318cacdbd4ed8555,Fräszustand Viertel/_DSC1826_q4.JPG,Fräszustand Viertel,train,DSC1826,quarter_suffix_removed,.jpg,1824,1824,3
img_b4afbb4f11e9d5b8,Fräszustand Viertel/_DSC1827_q3.JPG,Fräszustand Viertel,val,DSC1827,quarter_suffix_removed,.jpg,1824,1824,3
img_071dfc8b914e3a2d,Fräszustand Viertel/_DSC1827_q4.JPG,Fräszustand Viertel,val,DSC1827,quarter_suffix_removed,.jpg,1824,1824,3
img_277ddfec92cd4e01,Fräszustand Viertel/_DSC1828_q1.JPG,Fräszustand Viertel,test,DSC1828,quarter_suffix_removed,.jpg,1824,1824,3
img_6f0c30386768ba4d,Fräszustand Viertel/_DSC1828_q2.JPG,Fräszustand Viertel,test,DSC1828,quarter_suffix_removed,.jpg,1824,1824,3
img_90d3d0115c699e66,Fräszustand Viertel/_DSC1828_q3.JPG,Fräszustand Viertel,test,DSC1828,quarter_suffix_removed,.jpg,1824,1824,3
img_fbb6db04c25a7e09,Fräszustand Viertel/_DSC1828_q4.JPG,Fräszustand Viertel,test,DSC1828,quarter_suffix_removed,.jpg,1824,1824,3
img_7615b8dbe5ab3357,Fräszustand Viertel/_DSC1829_q1.JPG,Fräszustand Viertel,train,DSC1829,quarter_suffix_removed,.jpg,1824,1824,3
img_cea95359eac9eec1,Fräszustand Viertel/_DSC1829_q2.JPG,Fräszustand Viertel,train,DSC1829,quarter_suffix_removed,.jpg,1824,1824,3
img_e00d1b719520b6e4,Fräszustand Viertel/_DSC1829_q3.JPG,Fräszustand Viertel,train,DSC1829,quarter_suffix_removed,.jpg,1824,1824,3
img_56d9cbecabf91392,Fräszustand Viertel/_DSC1829_q4.JPG,Fräszustand Viertel,train,DSC1829,quarter_suffix_removed,.jpg,1824,1824,3
img_1c79bf59364b066c,Fräszustand Viertel/_DSC1830_q3.JPG,Fräszustand Viertel,test,DSC1830,quarter_suffix_removed,.jpg,1824,1824,3
img_69bf4c7fd40b9689,Fräszustand Viertel/_DSC1830_q4.JPG,Fräszustand Viertel,test,DSC1830,quarter_suffix_removed,.jpg,1824,1824,3
img_970876596a721fba,Fräszustand Viertel/_DSC1832_q1.JPG,Fräszustand Viertel,train,DSC1832,quarter_suffix_removed,.jpg,1824,1824,3
img_852f3e4b574767aa,Fräszustand Viertel/_DSC1832_q3.JPG,Fräszustand Viertel,train,DSC1832,quarter_suffix_removed,.jpg,1824,1824,3
img_a275f702cfc95700,Fräszustand Viertel/_DSC1833_q1.JPG,Fräszustand Viertel,train,DSC1833,quarter_suffix_removed,.jpg,1824,1824,3
img_897aecd6d6df6fde,Fräszustand Viertel/_DSC1833_q3.JPG,Fräszustand Viertel,train,DSC1833,quarter_suffix_removed,.jpg,1824,1824,3
img_17dce53041b4f76f,Fräszustand Viertel/_DSC1834_q2.JPG,Fräszustand Viertel,train,DSC1834,quarter_suffix_removed,.jpg,1824,1824,3
img_fdbeb6b3249c22ef,Fräszustand Viertel/_DSC1834_q3.JPG,Fräszustand Viertel,train,DSC1834,quarter_suffix_removed,.jpg,1824,1824,3
img_649e9c5fa24d47d6,Fräszustand Viertel/_DSC1834_q4.JPG,Fräszustand Viertel,train,DSC1834,quarter_suffix_removed,.jpg,1824,1824,3
img_f6f98e6a64b09700,Fräszustand Viertel/_DSC1835_q1.JPG,Fräszustand Viertel,train,DSC1835,quarter_suffix_removed,.jpg,1824,1824,3
img_1a9b21f3417dcb08,Fräszustand Viertel/_DSC1835_q2.JPG,Fräszustand Viertel,train,DSC1835,quarter_suffix_removed,.jpg,1824,1824,3
img_752c31e6610f07aa,Fräszustand Viertel/_DSC1835_q3.JPG,Fräszustand Viertel,train,DSC1835,quarter_suffix_removed,.jpg,1824,1824,3
img_d8a734ded5ee6441,Fräszustand Viertel/_DSC1835_q4.JPG,Fräszustand Viertel,train,DSC1835,quarter_suffix_removed,.jpg,1824,1824,3
img_cbc021e92c0428e7,Fräszustand Viertel/_DSC1836_q1.JPG,Fräszustand Viertel,train,DSC1836,quarter_suffix_removed,.jpg,1824,1824,3
img_41b91d04fd9cea62,Fräszustand Viertel/_DSC1836_q3.JPG,Fräszustand Viertel,train,DSC1836,quarter_suffix_removed,.jpg,1824,1824,3
img_d9b3aedaf53d46f9,Fräszustand Viertel/_DSC1836_q4.JPG,Fräszustand Viertel,train,DSC1836,quarter_suffix_removed,.jpg,1824,1824,3
img_4fa627be26680d32,Fräszustand Viertel/_DSC1839_q1.JPG,Fräszustand Viertel,train,DSC1839,quarter_suffix_removed,.jpg,1824,1824,3
img_89057f9e829d0487,Fräszustand Viertel/_DSC1839_q3.JPG,Fräszustand Viertel,train,DSC1839,quarter_suffix_removed,.jpg,1824,1824,3
img_779b274d28907249,Fräszustand Viertel/_DSC1839_q4.JPG,Fräszustand Viertel,train,DSC1839,quarter_suffix_removed,.jpg,1824,1824,3
img_1433262df6af3c03,Fräszustand Viertel/_DSC1840_q1.JPG,Fräszustand Viertel,train,DSC1840,quarter_suffix_removed,.jpg,1824,1824,3
img_ebb042977d78d79b,Fräszustand Viertel/_DSC1840_q2.JPG,Fräszustand Viertel,train,DSC1840,quarter_suffix_removed,.jpg,1824,1824,3
img_e79c1a5bf925d883,Fräszustand Viertel/_DSC1840_q3.JPG,Fräszustand Viertel,train,DSC1840,quarter_suffix_removed,.jpg,1824,1824,3
img_1ca83321277159d2,Fräszustand Viertel/_DSC1840_q4.JPG,Fräszustand Viertel,train,DSC1840,quarter_suffix_removed,.jpg,1824,1824,3
img_f4ee26c4db09116f,Fräszustand Viertel/_DSC1841_q2.JPG,Fräszustand Viertel,train,DSC1841,quarter_suffix_removed,.jpg,1824,1824,3
img_ee9d2bf74098de0c,Fräszustand Viertel/_DSC1841_q3.JPG,Fräszustand Viertel,train,DSC1841,quarter_suffix_removed,.jpg,1824,1824,3
img_75340225c370906d,Fräszustand Viertel/_DSC1842_q1.JPG,Fräszustand Viertel,train,DSC1842,quarter_suffix_removed,.jpg,1824,1824,3
img_695c0f06018facfd,Fräszustand Viertel/_DSC1842_q2.JPG,Fräszustand Viertel,train,DSC1842,quarter_suffix_removed,.jpg,1824,1824,3
img_310601d9df109aee,Fräszustand Viertel/_DSC1842_q3.JPG,Fräszustand Viertel,train,DSC1842,quarter_suffix_removed,.jpg,1824,1824,3
img_b31e4cd4ce3582eb,Fräszustand Viertel/_DSC1844_q1.JPG,Fräszustand Viertel,test,DSC1844,quarter_suffix_removed,.jpg,1824,1824,3
img_a103eec4b0ca44d7,Fräszustand Viertel/_DSC1844_q2.JPG,Fräszustand Viertel,test,DSC1844,quarter_suffix_removed,.jpg,1824,1824,3
img_b680b953e8e375dc,Fräszustand Viertel/_DSC1844_q3.JPG,Fräszustand Viertel,test,DSC1844,quarter_suffix_removed,.jpg,1824,1824,3
img_75e7dd21fde20500,Fräszustand Viertel/_DSC1845_q3.JPG,Fräszustand Viertel,train,DSC1845,quarter_suffix_removed,.jpg,1824,1824,3
img_8b5b123ceda064e5,Fräszustand Viertel/_DSC1845_q4.JPG,Fräszustand Viertel,train,DSC1845,quarter_suffix_removed,.jpg,1824,1824,3
img_fe29465e2928d794,Fräszustand Viertel/_DSC1847_q1.JPG,Fräszustand Viertel,val,DSC1847,quarter_suffix_removed,.jpg,1824,1824,3
img_f847dda872a2a54d,Fräszustand Viertel/_DSC1847_q2.JPG,Fräszustand Viertel,val,DSC1847,quarter_suffix_removed,.jpg,1824,1824,3
img_a14dc8f4df3f2f8e,Fräszustand Viertel/_DSC1847_q4.JPG,Fräszustand Viertel,val,DSC1847,quarter_suffix_removed,.jpg,1824,1824,3
img_65e9e890abc531cd,Fräszustand Viertel/_DSC1848_q1.JPG,Fräszustand Viertel,train,DSC1848,quarter_suffix_removed,.jpg,1824,1824,3
img_c07a5464cb7e0921,Fräszustand Viertel/_DSC1849_q1.JPG,Fräszustand Viertel,val,DSC1849,quarter_suffix_removed,.jpg,1824,1824,3
img_02eb29bd66c6b930,Fräszustand Viertel/_DSC1849_q2.JPG,Fräszustand Viertel,val,DSC1849,quarter_suffix_removed,.jpg,1824,1824,3
img_1b336a4713591a7a,Fräszustand Viertel/_DSC1849_q3.JPG,Fräszustand Viertel,val,DSC1849,quarter_suffix_removed,.jpg,1824,1824,3
img_51dd326ac4db9783,Fräszustand Viertel/_DSC1849_q4.JPG,Fräszustand Viertel,val,DSC1849,quarter_suffix_removed,.jpg,1824,1824,3
img_fa8786ba822148f7,Fräszustand Viertel/_DSC1850_q1.JPG,Fräszustand Viertel,train,DSC1850,quarter_suffix_removed,.jpg,1824,1824,3
img_eeef87e63ab0c320,Fräszustand Viertel/_DSC1850_q2.JPG,Fräszustand Viertel,train,DSC1850,quarter_suffix_removed,.jpg,1824,1824,3
img_d2c087b5ca31c3c6,Fräszustand Viertel/_DSC1850_q3.JPG,Fräszustand Viertel,train,DSC1850,quarter_suffix_removed,.jpg,1824,1824,3
img_55690ac126692df6,Fräszustand Viertel/_DSC1850_q4.JPG,Fräszustand Viertel,train,DSC1850,quarter_suffix_removed,.jpg,1824,1824,3
img_1af2881857cda581,Fräszustand Viertel/_DSC1851_q1.JPG,Fräszustand Viertel,test,DSC1851,quarter_suffix_removed,.jpg,1824,1824,3
img_70042dc35c74682f,Fräszustand Viertel/_DSC1851_q2.JPG,Fräszustand Viertel,test,DSC1851,quarter_suffix_removed,.jpg,1824,1824,3
img_2d9b972260a28930,Fräszustand Viertel/_DSC1851_q3.JPG,Fräszustand Viertel,test,DSC1851,quarter_suffix_removed,.jpg,1824,1824,3
img_d40f90d17d2bd0bc,Fräszustand Viertel/_DSC1851_q4.JPG,Fräszustand Viertel,test,DSC1851,quarter_suffix_removed,.jpg,1824,1824,3
img_958d52f65f62863e,Fräszustand Viertel/_DSC1852_q1.JPG,Fräszustand Viertel,train,DSC1852,quarter_suffix_removed,.jpg,1824,1824,3
img_548a953c727dd578,Fräszustand Viertel/_DSC1852_q2.JPG,Fräszustand Viertel,train,DSC1852,quarter_suffix_removed,.jpg,1824,1824,3
img_4e943d6a47b281f2,Fräszustand Viertel/_DSC1852_q3.JPG,Fräszustand Viertel,train,DSC1852,quarter_suffix_removed,.jpg,1824,1824,3
img_20bc6a20527a88df,Fräszustand Viertel/_DSC1852_q4.JPG,Fräszustand Viertel,train,DSC1852,quarter_suffix_removed,.jpg,1824,1824,3
img_51edb836fceb2cf7,Fräszustand Viertel/_DSC1853_q1.JPG,Fräszustand Viertel,train,DSC1853,quarter_suffix_removed,.jpg,1824,1824,3
img_ba5f48e6b626a5c8,Fräszustand Viertel/_DSC1853_q2.JPG,Fräszustand Viertel,train,DSC1853,quarter_suffix_removed,.jpg,1824,1824,3
img_de3fef48374a3d98,Fräszustand Viertel/_DSC1853_q3.JPG,Fräszustand Viertel,train,DSC1853,quarter_suffix_removed,.jpg,1824,1824,3
img_f7dc1996cdc1d65a,Fräszustand Viertel/_DSC1853_q4.JPG,Fräszustand Viertel,train,DSC1853,quarter_suffix_removed,.jpg,1824,1824,3
img_e50a93e924202f4b,Fräszustand Viertel/_DSC1855_q1.JPG,Fräszustand Viertel,train,DSC1855,quarter_suffix_removed,.jpg,1824,1824,3
img_205a229706533514,Fräszustand Viertel/_DSC1855_q2.JPG,Fräszustand Viertel,train,DSC1855,quarter_suffix_removed,.jpg,1824,1824,3
img_3bddc9ea7ebd7207,Fräszustand Viertel/_DSC1856_q3.JPG,Fräszustand Viertel,val,DSC1856,quarter_suffix_removed,.jpg,1824,1824,3
img_80624cdf70da9caa,Fräszustand Viertel/_DSC1856_q4.JPG,Fräszustand Viertel,val,DSC1856,quarter_suffix_removed,.jpg,1824,1824,3
img_46cec91d663db7ef,Fräszustand Viertel/_DSC1857_q1.JPG,Fräszustand Viertel,train,DSC1857,quarter_suffix_removed,.jpg,1824,1824,3
img_b9d48ee87be4bfa4,Fräszustand Viertel/_DSC1857_q2.JPG,Fräszustand Viertel,train,DSC1857,quarter_suffix_removed,.jpg,1824,1824,3
img_020b99ca2bf40b23,Fräszustand Viertel/_DSC1857_q3.JPG,Fräszustand Viertel,train,DSC1857,quarter_suffix_removed,.jpg,1824,1824,3
img_2c49961fd477fd9d,Fräszustand Viertel/_DSC1857_q4.JPG,Fräszustand Viertel,train,DSC1857,quarter_suffix_removed,.jpg,1824,1824,3
img_e992362374a93ee1,Fräszustand Viertel/_DSC1858_q3.JPG,Fräszustand Viertel,test,DSC1858,quarter_suffix_removed,.jpg,1824,1824,3
img_f7103825ec9a24a9,Fräszustand Viertel/_DSC1858_q4.JPG,Fräszustand Viertel,test,DSC1858,quarter_suffix_removed,.jpg,1824,1824,3
img_990417f5291888a3,Fräszustand Viertel/_DSC1859_q1.JPG,Fräszustand Viertel,train,DSC1859,quarter_suffix_removed,.jpg,1824,1824,3
img_05f40812f6a61569,Fräszustand Viertel/_DSC1859_q2.JPG,Fräszustand Viertel,train,DSC1859,quarter_suffix_removed,.jpg,1824,1824,3
img_02e13a6ee8e6a9db,Fräszustand Viertel/_DSC1859_q3.JPG,Fräszustand Viertel,train,DSC1859,quarter_suffix_removed,.jpg,1824,1824,3
img_36b697a46b207437,Fräszustand Viertel/_DSC1859_q4.JPG,Fräszustand Viertel,train,DSC1859,quarter_suffix_removed,.jpg,1824,1824,3
img_5a83d5a2987bd549,Fräszustand Viertel/_DSC1860_q1.JPG,Fräszustand Viertel,val,DSC1860,quarter_suffix_removed,.jpg,1824,1824,3
img_c320a83c97717ea2,Fräszustand Viertel/_DSC1860_q2.JPG,Fräszustand Viertel,val,DSC1860,quarter_suffix_removed,.jpg,1824,1824,3
img_5e2ec8da32e1873f,Fräszustand Viertel/_DSC1860_q3.JPG,Fräszustand Viertel,val,DSC1860,quarter_suffix_removed,.jpg,1824,1824,3
img_b7fde29e7c310722,Fräszustand Viertel/_DSC1860_q4.JPG,Fräszustand Viertel,val,DSC1860,quarter_suffix_removed,.jpg,1824,1824,3
img_d3cdd84e6cc94317,Fräszustand Viertel/_DSC1861_q3.JPG,Fräszustand Viertel,train,DSC1861,quarter_suffix_removed,.jpg,1824,1824,3
img_9e6c94ba610fdd75,Fräszustand Viertel/_DSC1861_q4.JPG,Fräszustand Viertel,train,DSC1861,quarter_suffix_removed,.jpg,1824,1824,3
img_2ce0409c37168f4f,Fräszustand Viertel/_DSC1863_q1.JPG,Fräszustand Viertel,train,DSC1863,quarter_suffix_removed,.jpg,1824,1824,3
img_c4bcb053eae857e0,Fräszustand Viertel/_DSC1863_q2.JPG,Fräszustand Viertel,train,DSC1863,quarter_suffix_removed,.jpg,1824,1824,3
img_e26ec0c11c3d38ef,Fräszustand Viertel/_DSC1863_q3.JPG,Fräszustand Viertel,train,DSC1863,quarter_suffix_removed,.jpg,1824,1824,3
img_b54b54de4d4b86b6,Fräszustand Viertel/_DSC1863_q4.JPG,Fräszustand Viertel,train,DSC1863,quarter_suffix_removed,.jpg,1824,1824,3
img_202374387af3462f,Fräszustand Viertel/_DSC1864_q1.JPG,Fräszustand Viertel,test,DSC1864,quarter_suffix_removed,.jpg,1824,1824,3
img_f2595f44585c3e82,Fräszustand Viertel/_DSC1864_q2.JPG,Fräszustand Viertel,test,DSC1864,quarter_suffix_removed,.jpg,1824,1824,3
img_534e6133948170b2,Fräszustand Viertel/_DSC1864_q3.JPG,Fräszustand Viertel,test,DSC1864,quarter_suffix_removed,.jpg,1824,1824,3
img_d72e75a4e1bc6144,Fräszustand Viertel/_DSC1864_q4.JPG,Fräszustand Viertel,test,DSC1864,quarter_suffix_removed,.jpg,1824,1824,3
img_b903115a36995ecb,Fräszustand Viertel/_DSC1866_q1.JPG,Fräszustand Viertel,train,DSC1866,quarter_suffix_removed,.jpg,1824,1824,3
img_e1a18baef48cdddd,Fräszustand Viertel/_DSC1866_q2.JPG,Fräszustand Viertel,train,DSC1866,quarter_suffix_removed,.jpg,1824,1824,3
img_ef78350e72904956,Fräszustand Viertel/_DSC1866_q4.JPG,Fräszustand Viertel,train,DSC1866,quarter_suffix_removed,.jpg,1824,1824,3
img_f6d60e254fa051e7,Fräszustand Viertel/_DSC1868_q1.JPG,Fräszustand Viertel,train,DSC1868,quarter_suffix_removed,.jpg,1824,1824,3
img_09d0566432e652dc,Fräszustand Viertel/_DSC1868_q2.JPG,Fräszustand Viertel,train,DSC1868,quarter_suffix_removed,.jpg,1824,1824,3
img_50d9b289e334f079,Fräszustand Viertel/_DSC1869_q1.JPG,Fräszustand Viertel,train,DSC1869,quarter_suffix_removed,.jpg,1824,1824,3
img_f275d87990237dd2,Fräszustand Viertel/_DSC1869_q2.JPG,Fräszustand Viertel,train,DSC1869,quarter_suffix_removed,.jpg,1824,1824,3
img_a265bc6f75e02612,Fräszustand Viertel/_DSC1869_q3.JPG,Fräszustand Viertel,train,DSC1869,quarter_suffix_removed,.jpg,1824,1824,3
img_42d9cd59df3dc513,Fräszustand Viertel/_DSC1869_q4.JPG,Fräszustand Viertel,train,DSC1869,quarter_suffix_removed,.jpg,1824,1824,3
img_90eb666c487be90b,Fräszustand Viertel/_DSC1871_q2.JPG,Fräszustand Viertel,train,DSC1871,quarter_suffix_removed,.jpg,1824,1824,3
img_0035bc80a800ce81,Fräszustand Viertel/_DSC1871_q3.JPG,Fräszustand Viertel,train,DSC1871,quarter_suffix_removed,.jpg,1824,1824,3
img_b8ffd187db824aac,Fräszustand Viertel/_DSC1871_q4.JPG,Fräszustand Viertel,train,DSC1871,quarter_suffix_removed,.jpg,1824,1824,3
img_e9c13cf3ebe65a2d,Fräszustand Viertel/_DSC1872_q1.JPG,Fräszustand Viertel,train,DSC1872,quarter_suffix_removed,.jpg,1824,1824,3
img_6b2e4458722596e7,Fräszustand Viertel/_DSC1872_q2.JPG,Fräszustand Viertel,train,DSC1872,quarter_suffix_removed,.jpg,1824,1824,3
img_04975e270a090e8e,Fräszustand Viertel/_DSC1872_q4.JPG,Fräszustand Viertel,train,DSC1872,quarter_suffix_removed,.jpg,1824,1824,3
img_dc228f4f9ae53eb1,Fräszustand Viertel/_DSC1873_q2.JPG,Fräszustand Viertel,train,DSC1873,quarter_suffix_removed,.jpg,1824,1824,3
img_505998df4b2f96a3,Fräszustand Viertel/_DSC1873_q3.JPG,Fräszustand Viertel,train,DSC1873,quarter_suffix_removed,.jpg,1824,1824,3
img_fc11e503f861605c,Fräszustand Viertel/_DSC1874_q1.JPG,Fräszustand Viertel,train,DSC1874,quarter_suffix_removed,.jpg,1824,1824,3
img_391ec025aa83fb63,Fräszustand Viertel/_DSC1874_q2.JPG,Fräszustand Viertel,train,DSC1874,quarter_suffix_removed,.jpg,1824,1824,3
img_1538c6aaefb8798e,Fräszustand Viertel/_DSC1874_q3.JPG,Fräszustand Viertel,train,DSC1874,quarter_suffix_removed,.jpg,1824,1824,3
img_44beab28ced64552,Fräszustand Viertel/_DSC1874_q4.JPG,Fräszustand Viertel,train,DSC1874,quarter_suffix_removed,.jpg,1824,1824,3
img_5d81fbff2d3d7647,Fräszustand Viertel/_DSC1875_q1.JPG,Fräszustand Viertel,train,DSC1875,quarter_suffix_removed,.jpg,1824,1824,3
img_2d82573fa9e02638,Fräszustand Viertel/_DSC1875_q2.JPG,Fräszustand Viertel,train,DSC1875,quarter_suffix_removed,.jpg,1824,1824,3
img_51f3db331413f1e6,Fräszustand Viertel/_DSC1875_q4.JPG,Fräszustand Viertel,train,DSC1875,quarter_suffix_removed,.jpg,1824,1824,3
img_319e7c65ad81dba3,Fräszustand Viertel/_DSC1876_q2.JPG,Fräszustand Viertel,train,DSC1876,quarter_suffix_removed,.jpg,1824,1824,3
img_bdec0df824d0b3a6,Fräszustand Viertel/_DSC1876_q3.JPG,Fräszustand Viertel,train,DSC1876,quarter_suffix_removed,.jpg,1824,1824,3
img_9a53e013413a2116,Fräszustand Viertel/_DSC1876_q4.JPG,Fräszustand Viertel,train,DSC1876,quarter_suffix_removed,.jpg,1824,1824,3
img_095802828d73e64c,Fräszustand Viertel/_DSC1877_q3.JPG,Fräszustand Viertel,val,DSC1877,quarter_suffix_removed,.jpg,1824,1824,3
img_e9c8b9c4ca202f15,Fräszustand Viertel/_DSC1878_q1.JPG,Fräszustand Viertel,val,DSC1878,quarter_suffix_removed,.jpg,1824,1824,3
img_4d4bd60ee5ee0b4b,Fräszustand Viertel/_DSC1878_q2.JPG,Fräszustand Viertel,val,DSC1878,quarter_suffix_removed,.jpg,1824,1824,3
img_ad276f567e1886dd,Fräszustand Viertel/_DSC1878_q4.JPG,Fräszustand Viertel,val,DSC1878,quarter_suffix_removed,.jpg,1824,1824,3
img_aecdd97d1e310eca,Fräszustand Viertel/_DSC1879_q1.JPG,Fräszustand Viertel,train,DSC1879,quarter_suffix_removed,.jpg,1824,1824,3
img_2884209c26262a07,Fräszustand Viertel/_DSC1879_q2.JPG,Fräszustand Viertel,train,DSC1879,quarter_suffix_removed,.jpg,1824,1824,3
img_4e2008eea70d9f24,Fräszustand Viertel/_DSC1879_q3.JPG,Fräszustand Viertel,train,DSC1879,quarter_suffix_removed,.jpg,1824,1824,3
img_06313d49a5910857,Fräszustand Viertel/_DSC1879_q4.JPG,Fräszustand Viertel,train,DSC1879,quarter_suffix_removed,.jpg,1824,1824,3
img_a8382457c9d3d178,Fräszustand Viertel/_DSC1880_q2.JPG,Fräszustand Viertel,test,DSC1880,quarter_suffix_removed,.jpg,1824,1824,3
img_281eead98abe3c4f,Fräszustand Viertel/_DSC1880_q3.JPG,Fräszustand Viertel,test,DSC1880,quarter_suffix_removed,.jpg,1824,1824,3
img_9f29f61a8fd8c084,Fräszustand Viertel/_DSC1880_q4.JPG,Fräszustand Viertel,test,DSC1880,quarter_suffix_removed,.jpg,1824,1824,3
img_545b9bf1624242d0,Fräszustand Viertel/_DSC1881_q1.JPG,Fräszustand Viertel,val,DSC1881,quarter_suffix_removed,.jpg,1824,1824,3
img_ecbca8678aa9e47a,Fräszustand Viertel/_DSC1881_q2.JPG,Fräszustand Viertel,val,DSC1881,quarter_suffix_removed,.jpg,1824,1824,3
img_a5cde7f7400b2c0c,Fräszustand Viertel/_DSC1881_q3.JPG,Fräszustand Viertel,val,DSC1881,quarter_suffix_removed,.jpg,1824,1824,3
img_369d1c9cf34a6510,Fräszustand Viertel/_DSC1881_q4.JPG,Fräszustand Viertel,val,DSC1881,quarter_suffix_removed,.jpg,1824,1824,3
img_c38f7151068efb83,Fräszustand Viertel/_DSC1882_q2.JPG,Fräszustand Viertel,train,DSC1882,quarter_suffix_removed,.jpg,1824,1824,3
img_6c01e55be25449d2,Fräszustand Viertel/_DSC1882_q3.JPG,Fräszustand Viertel,train,DSC1882,quarter_suffix_removed,.jpg,1824,1824,3
img_852aa418920a4795,Fräszustand Viertel/_DSC1882_q4.JPG,Fräszustand Viertel,train,DSC1882,quarter_suffix_removed,.jpg,1824,1824,3
img_ea86c65c7986262a,Fräszustand Viertel/_DSC1883_q1.JPG,Fräszustand Viertel,train,DSC1883,quarter_suffix_removed,.jpg,1824,1824,3
img_c3a033a510b0d0f8,Fräszustand Viertel/_DSC1883_q2.JPG,Fräszustand Viertel,train,DSC1883,quarter_suffix_removed,.jpg,1824,1824,3
img_b08406ae49e6aa21,Fräszustand Viertel/_DSC1883_q3.JPG,Fräszustand Viertel,train,DSC1883,quarter_suffix_removed,.jpg,1824,1824,3
